title,material,weight,transport,recyclability,true_eco_score,co2_emissions,origin,material_confidence,secondary_materials,packaging_type,packaging_materials,packaging_weight_ratio,inferred_category,origin_confidence,estimated_lifespan_years,repairability_score,size_category,quality_level,is_eco_labeled,is_amazon_choice,pack_size,estimated_volume_l,weight_confidence
bamboo toothbrush,Bamboo,1.59,Ship,Medium,D,0.69,INDIA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Aluminum,1.46,Ship,High,D,1.31,NORWAY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Bamboo,0.73,Land,Medium,C,0.39,GERMANY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Paper,0.17,Land,Medium,F,0.08,UK,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Plastic,0.31,Air,Low,F,0.93,NORWAY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Cardboard,1.91,Ship,Medium,D,0.96,CHINA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Plastic,1.79,Air,Low,F,5.37,RUSSIA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Steel,1.34,Land,High,D,1.69,CHINA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Cardboard,1.46,Air,Medium,F,2.3,GERMANY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Glass,0.15,Land,High,F,0.16,NORWAY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Paper,1.82,Ship,Medium,D,0.66,ITALY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Cardboard,1.69,Ship,Medium,D,0.85,ITALY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Steel,1.56,Land,High,D,1.97,BRAZIL,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Bamboo,0.53,Ship,Medium,C,0.23,FRANCE,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Plastic,1.68,Air,Low,F,5.04,CHINA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Steel,1.2,Ship,High,C,1.21,UK,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Cardboard,1.51,Land,Medium,D,0.95,RUSSIA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Paper,0.22,Air,Medium,F,0.25,UK,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Other,1.64,Ship,High,D,0.92,SINGAPORE,0.3,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Aluminum,1.33,Ship,High,D,1.19,BRAZIL,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Cardboard,1.43,Ship,Medium,D,0.72,SINGAPORE,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Cardboard,0.43,Ship,Medium,E,0.22,USA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Plastic,0.43,Ship,Low,E,0.41,BRAZIL,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Cardboard,0.33,Air,Medium,F,0.52,SINGAPORE,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Aluminum,0.68,Air,High,F,1.9,GERMANY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Plastic,1.27,Land,Low,D,1.52,INDIA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Aluminum,0.32,Land,High,D,0.36,JAPAN,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Plastic,1.28,Ship,Low,D,1.23,USA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Bamboo,1.39,Ship,Medium,D,0.6,ITALY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Plastic,0.19,Ship,Low,D,0.18,INDIA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Steel,1.13,Ship,High,C,1.14,INDIA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Glass,1.1,Land,High,E,1.16,GERMANY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Aluminum,1.21,Ship,High,D,1.08,JAPAN,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Plastic,1.87,Air,Low,F,5.61,RUSSIA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Glass,0.47,Land,High,C,0.49,ITALY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Glass,1.36,Ship,High,D,1.14,NORWAY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Cardboard,0.3,Air,Medium,F,0.47,CHINA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Other,1.72,Ship,High,D,0.96,USA,0.3,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Steel,1.64,Ship,High,D,1.65,ITALY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Plastic,0.31,Ship,Low,B,0.3,CHINA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Steel,1.45,Land,High,D,1.83,JAPAN,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Bamboo,0.12,Land,Medium,C,0.06,UK,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Other,1.0,Land,High,D,0.7,CHINA,0.3,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Glass,0.55,Ship,High,B,0.46,JAPAN,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Other,1.9,Ship,High,D,1.06,USA,0.3,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Plastic,0.71,Land,Low,C,0.85,RUSSIA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Other,0.64,Air,High,F,1.12,GERMANY,0.3,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Steel,1.78,Ship,High,D,1.79,BRAZIL,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Other,0.23,Ship,High,C,0.13,NORWAY,0.3,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Glass,1.41,Air,High,F,3.7,USA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Other,0.16,Ship,High,C,0.09,UK,0.3,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Other,0.68,Ship,Medium,F,0.49,CHINA,0.3,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Other,1.64,Air,Medium,F,3.69,BRAZIL,0.3,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Paper,1.12,Ship,Medium,E,0.4,JAPAN,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Cardboard,0.75,Land,Medium,B,0.47,INDIA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Glass,0.63,Land,High,D,0.66,RUSSIA,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Other,0.77,Land,High,D,0.54,ITALY,0.3,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Bamboo,0.87,Land,Medium,E,0.47,GERMANY,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
bamboo toothbrush,Glass,0.67,Air,High,F,1.76,BRAZIL,0.4,['Wood'],box,"['Cardboard', 'Paper']",0.05,other,0.8,3.0,5,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,1.82,Ship,Medium,D,1.64,USA,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Cardboard,0.57,Ship,Medium,F,0.36,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Aluminum,1.87,Ship,High,D,1.68,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Aluminum,0.44,Ship,High,D,0.39,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Steel,1.87,Air,High,F,5.89,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,0.74,Ship,Medium,F,0.33,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Cardboard,0.27,Air,Medium,F,0.43,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Glass,1.64,Air,High,F,4.3,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,0.64,Ship,High,E,0.36,JAPAN,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Cardboard,1.95,Ship,Medium,D,1.23,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,0.85,Ship,Low,B,0.85,GERMANY,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Cardboard,0.13,Air,Medium,F,0.2,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Glass,0.69,Air,High,F,1.81,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Glass,0.73,Ship,High,A,0.77,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,0.61,Ship,High,E,0.43,JAPAN,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Glass,0.53,Ship,High,B,0.45,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Bamboo,1.79,Ship,Medium,D,0.97,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,0.44,Ship,Medium,D,0.16,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Steel,1.3,Ship,High,D,1.31,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,1.03,Air,Low,F,2.58,USA,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Steel,0.33,Ship,High,C,0.33,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Cardboard,1.64,Air,Medium,F,2.58,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Glass,1.31,Air,High,F,3.44,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,1.46,Ship,Medium,D,1.31,GERMANY,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,0.88,Ship,Medium,E,0.79,FRANCE,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Cardboard,0.99,Ship,Medium,C,0.62,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Glass,1.02,Air,High,F,2.68,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Cardboard,1.2,Air,Medium,F,1.89,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,1.74,Ship,Medium,D,0.63,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,1.06,Ship,Medium,C,0.38,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Plastic,0.64,Air,Low,F,1.92,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,1.05,Ship,Medium,B,0.76,FRANCE,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Steel,1.42,Ship,High,D,1.43,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Cardboard,1.74,Air,Medium,F,2.74,JAPAN,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,0.52,Air,High,F,0.91,CHINA,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,1.58,Air,Medium,F,1.78,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Cardboard,1.08,Air,Medium,F,1.7,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Aluminum,1.03,Ship,High,D,0.92,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Aluminum,0.59,Ship,High,C,0.53,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,0.18,Air,Low,F,0.45,NORWAY,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Bamboo,0.23,Ship,Medium,D,0.12,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,1.74,Ship,Medium,D,0.63,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Aluminum,0.18,Ship,High,B,0.2,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Bamboo,1.48,Ship,Medium,D,0.8,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Glass,1.08,Ship,High,B,0.91,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Bamboo,1.02,Ship,Medium,A,0.44,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Glass,0.87,Ship,High,F,0.91,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,1.33,Ship,Medium,D,0.48,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Steel,1.21,Ship,High,D,1.52,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,1.75,Air,Medium,F,1.97,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Plastic,1.04,Ship,Low,C,1.0,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,1.04,Ship,Medium,E,0.47,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Aluminum,1.58,Ship,High,D,1.42,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Glass,0.97,Air,High,F,2.55,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Glass,0.54,Ship,High,B,0.57,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Aluminum,0.57,Ship,High,A,0.64,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Bamboo,1.01,Ship,Medium,F,0.44,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Cardboard,1.6,Ship,Medium,D,0.81,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,0.93,Ship,Medium,D,0.33,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Bamboo,1.46,Ship,Medium,D,0.79,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,0.4,Ship,Low,A,0.4,NORWAY,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,1.54,Ship,Medium,D,0.55,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Bamboo,1.17,Ship,Medium,F,0.63,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Bamboo,1.59,Air,Medium,F,2.15,CHINA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Cardboard,1.78,Ship,Medium,D,1.12,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Aluminum,1.3,Ship,High,D,1.16,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Bamboo,1.78,Ship,Medium,D,0.77,FRANCE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Bamboo,1.97,Ship,Medium,D,1.06,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,1.61,Ship,Medium,D,0.58,INDIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,1.86,Ship,Low,D,1.86,JAPAN,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Steel,0.92,Ship,High,C,0.93,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,1.84,Ship,High,D,1.03,BRAZIL,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Cardboard,0.25,Ship,Medium,A,0.16,RUSSIA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Glass,1.6,Ship,High,D,1.68,GERMANY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Cardboard,0.33,Ship,Medium,C,0.17,ITALY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,0.47,Ship,Medium,C,0.21,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Bamboo,0.46,Air,Medium,F,0.62,BRAZIL,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,1.66,Air,Medium,F,3.73,ITALY,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Paper,1.05,Ship,Medium,B,0.47,UK,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Aluminum,1.93,Ship,High,D,1.73,SINGAPORE,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Other,1.52,Ship,Low,D,1.52,RUSSIA,0.3,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Steel,1.85,Ship,High,D,2.33,USA,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
led desk lamp,Plastic,0.78,Ship,Low,C,0.94,NORWAY,0.4,[],box,"['Cardboard', 'Paper']",0.05,home_garden,0.8,8.0,7,medium,standard,False,False,1,1.0,0.6
